,id,Name,Catagory,Description,Veg_non,Nutrient,Diet,Cluster
244,0.7770700636942676,chocolate samosa                                                              ,samosa      ,"refined flour, desi ghee, black cardamom seeds, chocolate flutter_block, almonds, cashew nuts, pistachio, sugar, garam masala powder, oil                                                                                                                                                                                                                                                                                                                                                                                                                                     ",1,magnesium     ,high_protien_diet high_fiber_diet ketogenic_diet                                                                                                                                        ,1
245,0.7802547770700637,apple rabdi                                                                   ,rabdi       ,"apples, milk, sugar, green cardamoms, almonds (blanched), pistachios (blanched)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ",1,calcium       ,high_protien_diet vegan_diet low_fat_diet ketogenic_diet                                                                                                                                ,2
246,0.7834394904458599,dates and nuts ladoo                                                          ,ladoo       ,"dates (pitted), mixed nuts (almonds, cashews, walnuts, pistachios, peanuts), dessicated coconut (optional)                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",1,vitamin_e     ,alkaline_diet omni_diet ketogenic_diet low_sodium_diet vegan_diet high_fiber_diet gluten_free_diet dash_diet                                                                            ,7
247,0.7866242038216561,baked almond kofta                                                            ,kofta       ,"potato (boiled), nutmeg, milk, almonds (crushed), green onions, refined flour, egg, salt, pepper, eggs, refined flour (for rolling), dried breadcrumbs (for rolling)                                                                                                                                                                                                                                                                                                                                                                                                  ",1,calcium       ,low_fat_diet ketogenic_diet low_sodium_diet gluten_free_diet vegan_diet high_fiber_diet high_protien_diet                                                                               ,3
248,0.7898089171974523,almond and amaranth ladoo                                                     ,ladoo       ,"popped amaranth seeds, jaggery, almonds (slivered, unpeeled)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ",1,calcium       ,low_fat_diet ketogenic_diet gluten_free_diet vegan_diet high_protien_diet                                                                                                               ,3
249,0.7929936305732485,assorted rice kheer sushi                                                     ,kheer       ,"basmati rice, milk, sugar, pistachio, almonds, green cardamoms(powdered), saffron, rose water, rose petals (dried), dark chocolate                                                                                                                                                                                                                                                                                                                                                                                                                                    ",1,magnesium     ,alkaline_diet ketogenic_diet vegan_diet high_fiber_diet high_protien_diet dash_diet                                                                                                     ,2
250,0.7961783439490446,chocolate prunes gujiyas                                                      ,chocolate   ,"Flour, ghee, water, salt, dark chocolate, prunes, mawa, sugar, cardamom powder                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ",1,magnesium     ,high_protien_diet high_fiber_diet ketogenic_diet                                                                                                                                        ,1
251,0.7993630573248408,almond &amp; white chocolate gujiya                                           ,gujiya      ,"Flour, desi ghee, water, white chocolate, coconut, green cardamom powder, almonds, jaggery.                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",1,magnesium     ,low_fat_diet omni_diet ketogenic_diet gluten_free_diet high_fiber_diet hormone_diet high_protien_diet                                                                                   ,1
252,0.802547770700637,red rice vermicelli kheer                                                     ,kheer       ,"red rice vermicelli / broken sooji / semolina vermicelli, butter, almonds, whole milk, cardamom powder, saffron strands / thread, sugar                                                                                                                                                                                                                                                                                                                                                                                                                               ",1,carbohydrates ,alkaline_diet ketogenic_diet vegan_diet high_protien_diet dash_diet                                                                                                                     ,2
253,0.8057324840764332,apple rabdi                                                                   ,rabdi       ,"apples, milk, sugar, green cardamoms, almonds (blanched), pistachios (blanched)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ",1,calcium       ,high_protien_diet vegan_diet low_fat_diet ketogenic_diet                                                                                                                                ,2
254,0.8089171974522293,dates and nuts ladoo                                                          ,ladoo       ,"dates (pitted), mixed nuts (almonds, cashews, walnuts, pistachios, peanuts), dessicated coconut (optional)                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",1,vitamin_e     ,alkaline_diet omni_diet ketogenic_diet low_sodium_diet vegan_diet high_fiber_diet gluten_free_diet dash_diet                                                                            ,7
255,0.8121019108280255,arbi kofta with mint yogurt dip                                               ,dip         ,"arbi/colocasia roots, water chestnut flour (kuttu ka aata), green chili, ginger, carom seeds, rock salt, oil, mint, curd, cucumber, pomegranate                                                                                                                                                                                                                                                                                                                                                                                                                       ",1,calcium       ,low_fat_diet ketogenic_diet gluten_free_diet vegan_diet high_protien_diet dash_diet                                                                                                     ,6
256,0.8152866242038217,puffed rice squares                                                           ,rice        ,"puffed rice, nuts, honey, jaggery, butter, kewda to flavor, cardamom powder                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",1,carbohydrates ,high_protien_diet vegan_diet dash_diet ketogenic_diet                                                                                                                                   ,2
257,0.8184713375796179,ragi oats ladoo (laddu)                                                       ,ladoo       ,"ragi flour, oats flour, dates (ripe), milk, honey, ghee, green cardamom powder, white sesame seeds, coconut powder, cashew nuts                                                                                                                                                                                                                                                                                                                                                                                                                                       ",1,vitamin_e     ,high_protien_diet dash_diet gluten_free_diet                                                                                                                                            ,3
258,0.821656050955414,ragi coconut ladoo (laddu)                                                    ,ladoo       ,"finger millet flour (ragi), jaggery, peanuts, coconut, salt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",1,chloride      ,paleo_diet ketogenic_diet high_fiber_diet gluten_free_diet dash_diet                                                                                                                    ,3
259,0.8248407643312102,red velvet banana pudding                                                     ,pudding     ,"one can of sweetened condensed milk, ice cold water, instant vanilla pudding mix, cream cheese (softened and cut into 8 pieces), heavy cream, one 9 x 13 inch layer of red velvet cakcake, ripe bananas, mini chocolate chips, sugar, cocoa, cake flour, baking soda, salt, butter (room temp cut into 1 inch pieces), eggs, milk, sour cream, cider vinegar, vanilla extract, red food coloring, all-purpose flour, milk, unsalted butter (room temperature), sugar, vanilla extract                                                                                 ",1,calcium       ,alkaline_diet low_fat_diet ketogenic_diet vegan_diet high_fiber_diet high_protien_diet dash_diet                                                                                        ,6
260,0.8280254777070064,almond and chicken momos (without shell)                                      ,chicken     ,"chicken mince, garlic, carrots, spring onion, ginger, soya sauce, oyster sauce, sesame oil, pepper powder, egg, almonds (blanched), oil (for greasing)                                                                                                                                                                                                                                                                                                                                                                                                                ",0,calcium       ,low_fat_diet low_carb_diet ketogenic_diet low_sodium_diet gluten_free_diet vegan_diet high_fiber_diet hormone_diet high_protien_diet type_a_diet                                        ,3
261,0.8312101910828026,berry parfait hazelnut white chocolate sable                                  ,chocolate   ,"for berry parfait:, egg yolk, caster sugar, berry puree, cream cheese, double cream, for hazelnut streusel:, ground hazelnut, flour, caster sugar, butter, for hazelnut white chocolate pressed sable:, hazelnut streusel, cocoa butter, puffed rice, clarified butter, melted white chocolate, for flexy berry:, raspberry puree, sugar, liquid glucose, pectin                                                                                                                                                                                                      ",1,vitamin_a     ,low_fat_diet omni_diet ketogenic_diet high_fiber_diet hormone_diet high_protien_diet                                                                                                    ,1
262,0.8343949044585988,christmas chocolate fudge cookies                                             ,cookie      ,"unsalted butter, brown sugar, chocolate, chocolate chips, eggs, flour, cocoa powder, baking powder                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",1,magnesium     ,high_protien_diet high_fiber_diet ketogenic_diet                                                                                                                                        ,1
263,0.8375796178343949,chocolate nero cookies                                                        ,cookie      ,"almonds, eggs, granulated sugar, bittersweet chocolate, unsalted butter, flour, baking powder, castor sugar, icing sugar                                                                                                                                                                                                                                                                                                                                                                                                                                              ",1,magnesium     ,high_protien_diet high_fiber_diet ketogenic_diet                                                                                                                                        ,1
264,0.8407643312101911,chocolate appo                                                                ,chocolate   ,"rice, coconut, baking powder, vanilla extract, cinnamon powder, brown sugar, unsweetened cocoa powder, salt, chocolate chips, butter                                                                                                                                                                                                                                                                                                                                                                                                                                  ",1,magnesium     ,high_protien_diet high_fiber_diet ketogenic_diet                                                                                                                                        ,1
265,0.8439490445859873,almond and cranberry poha                                                     ,poha        ,"almond flakes, onion, poha, cranberries (frozen/ dried), salt, oil, curry leaves, green chilies, fresh coconut                                                                                                                                                                                                                                                                                                                                                                                                                                                        ",1,iron          ,gluten_free_diet vegan_diet low_fat_diet high_fiber_diet                                                                                                                                ,3
266,0.8471337579617835,baked namakpara with roasted almond dip                                       ,dip         ,"almonds (crushed), tomato, garlic cloves, basil sprig, lemon, salt, pepper, for namak para:, refined flour, sugar, salt, olive oil, water                                                                                                                                                                                                                                                                                                                                                                                                                             ",1,calcium       ,alkaline_diet low_fat_diet ketogenic_diet low_sodium_diet gluten_free_diet vegan_diet high_fiber_diet high_protien_diet                                                                 ,3
267,0.8503184713375797,vegetable bruschetta                                                          ,bruschetta  ,"baguette (grilled slices), black olive tapenade, artichoke hearts, lettuce arugula (trummed), tomato confit, fresh basil leaves, mint leaves, zucchini, goat cheese, parmesan cheese shavings, mozzarella buffalo cheese                                                                                                                                                                                                                                                                                                                                              ",1,calcium       ,low_fat_diet ketogenic_diet low_sodium_diet gluten_free_diet vegan_diet high_fiber_diet high_protien_diet                                                                               ,5
268,0.8535031847133758,californian breakfast benedict                                                ,sauce       ,"brioche loaf, avocado paste, eggs, tomato, spinach, nutmeg powder, phyllo pastry sheet, assorted seasonal fruits, hollandaise sauce                                                                                                                                                                                                                                                                                                                                                                                                                                   ",1,protien       ,high_protien_diet                                                                                                                                                                       ,3
269,0.856687898089172,chocolate marquise                                                            ,chocolate   ,"dark chocolate (melted), castor sugar, egg yolk, egg, cocoa powder, coffee, cream, berries, dark chocolate, fresh cream                                                                                                                                                                                                                                                                                                                                                                                                                                               ",1,vitamin_a     ,high_fiber_diet ketogenic_diet                                                                                                                                                          ,1
270,0.8598726114649682,corn &amp; jalapeno poppers                                                   ,corn        ,"fresh corn kernels, corn flour, whole egg, cheddar cheese, jalapeno poppers, smoked paprika, coriander (toasted & ground), green onions, fresh cilantro, lemon (zest and juice), cooking oil                                                                                                                                                                                                                                                                                                                                                                          ",1,iron          ,low_fat_diet gluten_free_diet vegan_diet high_fiber_diet high_protien_diet                                                                                                              ,2
271,0.8630573248407644,banana phirni tartlets with fresh strawberries                                ,banana      ,"basmati rice (soaked in water), milk, cardamom powder, milk, saffron, sugar, banana, fresh strawberries, plain flour, butter (chilled), castor sugar, egg yolk, chilled water                                                                                                                                                                                                                                                                                                                                                                                         ",1,vitamin_c     ,alkaline_diet vegan_diet high_fiber_diet high_protien_diet dash_diet                                                                                                                    ,0
272,0.8662420382165605,cashew nut cookies                                                            ,cookie      ,"Cashew Paste, Ghee, Sugar, Flax or Chia Seeds, Baking Soda, Baking Powder, Vanilla, Oats, Maida Organic                                                                                                                                                                                                                                                                                                                                                                                                                                                               ",1,protien       ,high_protien_diet vegan_diet dash_diet ketogenic_diet                                                                                                                                   ,3
273,0.8694267515923567,spiced almond banana jaggery cake                                             ,cake        ,"Butter, cinnamon jaggery powder, nutmeg (ground), almonds, sugar, eggs, orange peel, banana, flour, baking soda, baking powder, salt, buttermilk, ground cinnamon                                                                                                                                                                                                                                                                                                                                                                                                     ",1,potassium     ,alkaline_diet low_fat_diet ketogenic_diet vegan_diet high_fiber_diet gluten_free_diet                                                                                                   ,3
274,0.8726114649681529,apple and pear cake                                                           ,cake        ,"Core, peeled and sliced apple, core, peeled and sliced pear, caster sugar, vanilla essence, sunflower oil, eggs, flour, milk, baking powder, milk, cinnamon stick, egg yolk, caster sugar                                                                                                                                                                                                                                                                                                                                                                             ",1,potassium     ,high_protien_diet low_fat_diet high_fiber_diet ketogenic_diet                                                                                                                           ,2
275,0.8757961783439491,microwave chocolate cake                                                      ,cake        ,"Flour, caster or powdered sugar, oil, butter or margarine, cocoa powder, water, vanilla essence, baking soda, baking powder, salt, egg                                                                                                                                                                                                                                                                                                                                                                                                                                ",1,magnesium     ,high_protien_diet high_fiber_diet ketogenic_diet                                                                                                                                        ,1
276,0.8789808917197452,white chocolate and lemon pastry                                              ,chocolate   ,"White chocolate, fresh cream, whipped cream, vanilla bean, vanilla extract, cream cheese, gelatin, lemon, egg yolks, butter, caster sugar                                                                                                                                                                                                                                                                                                                                                                                                                             ",1,magnesium     ,low_fat_diet omni_diet ketogenic_diet high_fiber_diet hormone_diet high_protien_diet                                                                                                    ,1
277,0.8821656050955414,garlic and pinenut soup with burnt butter essence                             ,soup        ,"garlic cloves, almonds (whole), parsley, bayleaf, chicken broth, nutmeg, egg yolk, heavy cream, white bread slices, butter, salt, pepper, white wine                                                                                                                                                                                                                                                                                                                                                                                                                  ",1,vitamin_a     ,alkaline_diet low_fat_diet ketogenic_diet low_sodium_diet dash_diet type_a_diet                                                                                                         ,0
278,0.8853503184713376,sweet chilli almonds                                                          ,chilli      ,"almonds whole, egg white, curry leaves, salt, sugar (fine grain), red chilli powder                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",1,vitamin_a     ,alkaline_diet low_fat_diet paleo_diet Mediterranean_diet low_sodium_diet high_fiber_diet high_protien_diet dash_diet                                                                    ,1
279,0.8885350318471338,almond and chicken momos (without shell)                                      ,chicken     ,"chicken mince, garlic, carrots, spring onion, ginger, soya sauce, oyster sauce, sesame oil, pepper powder, egg, almonds (blanched), oil (for greasing)                                                                                                                                                                                                                                                                                                                                                                                                                ",0,calcium       ,low_fat_diet low_carb_diet ketogenic_diet low_sodium_diet gluten_free_diet vegan_diet high_fiber_diet hormone_diet high_protien_diet type_a_diet                                        ,3
280,0.89171974522293,portugese fish stew                                                           ,fish        ,"sole fillet (you can also do 2/3 types of fish), large shrimps (optional), potatoes (peeled), onions (cut into slices), garlic cloves, red capsicum (can use green also), parsley or coriander (choose the herb that most suits your taste buds), few dashes of hot sauce, paprika, olive oil, white wine, rock salt                                                                                                                                                                                                                                                  ",0,vitamin_a     ,alkaline_diet low_fat_diet ketogenic_diet vegan_diet high_protien_diet dash_diet low_carb_diet                                                                                          ,0
281,0.8949044585987261,chocolate nero cookies                                                        ,cookie      ,"almonds, eggs, granulated sugar, bittersweet chocolate, unsalted butter, flour, baking powder, castor sugar, icing sugar                                                                                                                                                                                                                                                                                                                                                                                                                                              ",1,magnesium     ,high_protien_diet high_fiber_diet ketogenic_diet                                                                                                                                        ,1
282,0.8980891719745223,cream of almond soup                                                          ,soup        ,"vegetable stock, skimmed milk, toasted almonds (powdered), butter, flour, salt and pepper, nutmeg, almond essence, toasted almond flakes                                                                                                                                                                                                                                                                                                                                                                                                                              ",1,calcium       ,alkaline_diet low_fat_diet ketogenic_diet gluten_free_diet vegan_diet high_protien_diet                                                                                                 ,3
283,0.9012738853503185,broccoli and almond soup                                                      ,soup        ,"vegetable stock, broccoli, ground almonds (toasted), skimmed milk, salt, freshly ground black pepper                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",1,vitamin_c     ,alkaline_diet ketogenic_diet gluten_free_diet vegan_diet high_protien_diet dash_diet                                                                                                    ,6
284,0.9044585987261147,lemon honey glazed sous vide corn on the cob                                  ,corn        ,"young corn on the cob, honey, lemon juice, garlic cloves (smashed), celery stalk, chives, carrot, salt, paprika powder, parsley, plastic bag, food thermometer                                                                                                                                                                                                                                                                                                                                                                                                        ",0,protien       ,low_fat_diet gluten_free_diet high_fiber_diet high_protien_diet dash_diet                                                                                                               ,2
285,0.9076433121019108,sous-vide salmon tikka                                                        ,tikka       ,"norwegian salmon, black garlic pickle, butter, butchery bag, smoked yogurt, home made prawn crisp, edible flower, salt                                                                                                                                                                                                                                                                                                                                                                                                                                                ",0,calcium       ,high_protien_diet vegan_diet low_fat_diet ketogenic_diet                                                                                                                                ,0
286,0.910828025477707,roasted spring chicken with root veggies                                      ,chicken     ,"whole chicken, thyme, garlic, lemon, orange, salt, black pepper, butter (to rub), extra olive oil, carrot, turnip, beetroot, chipotle powder, parsley                                                                                                                                                                                                                                                                                                                                                                                                                 ",0,iron          ,alkaline_diet low_fat_diet low_carb_diet ketogenic_diet vegan_diet high_fiber_diet hormone_diet high_protien_diet type_a_diet                                                           ,3
287,0.9140127388535032,mixed vegetable soup                                                          ,soup        ,"Mix Vegetables (Tomatoes, Carrots, Peas and French Beans), Salt, Cumin Powder, Oil, Curry Leaves                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ",1,sodium        ,alkaline_diet low_fat_diet low_sodium_diet gluten_free_diet vegan_diet high_fiber_diet high_protien_diet dash_diet                                                                      ,7
288,0.9171974522292994,coconut lime quinoa salad                                                     ,salad       ,"uncooked quinoa, water, red onion, cucumber (diced), purple cabbage, avocado (ripened and diced), orange, shelled edamame (defrosted), unsweetened toasted coconut flakes, almonds, few shakes of black pepper, for the dressing:, orange juice, lime (juiced), apple cider vinegar, olive oil                                                                                                                                                                                                                                                                        ",1,fiber         ,alkaline_diet low_fat_diet paleo_diet ketogenic_diet low_sodium_diet gluten_free_diet vegan_diet high_fiber_diet high_protien_diet dash_diet                                            ,3
289,0.9203821656050956,almond and cranberry poha                                                     ,poha        ,"almond flakes, onion, poha, cranberries (frozen/ dried), salt, oil, curry leaves, green chilies, fresh coconut                                                                                                                                                                                                                                                                                                                                                                                                                                                        ",1,iron          ,gluten_free_diet vegan_diet low_fat_diet high_fiber_diet                                                                                                                                ,3
290,0.9235668789808917,baked shankarpali recipe                                                      ,shankarpali ,"whole wheat flour (atta), refined flour (maida), garlic cloves (crushed), salt, red chilli powder, chaat masala, cumin powder, tomato puree, ghee                                                                                                                                                                                                                                                                                                                                                                                                                     ",1,carbohydrates ,alkaline_diet low_fat_diet low_sodium_diet high_fiber_diet high_protien_diet                                                                                                            ,2
291,0.9267515923566879,cashew nut cookies                                                            ,cookie      ,"cashew paste, ghee, khaand (a sweetening agent and a healthier substitute of sugar), flax or chia seeds, plain yogurt, baking soda, baking powder, vanilla, oats, organic all-purpose flour                                                                                                                                                                                                                                                                                                                                                                           ",1,protien       ,high_protien_diet vegan_diet dash_diet ketogenic_diet                                                                                                                                   ,3
292,0.9299363057324841,hawaiin papaya salad                                                          ,salad       ,"papaya, fresh lime (juiced), watermelon balls or small squares (seedless), fresh pineapple chunks, coconut (unsweetened), vanilla flavoured yogurt (low fat)                                                                                                                                                                                                                                                                                                                                                                                                          ",1,fiber         ,alkaline_diet low_fat_diet ketogenic_diet low_sodium_diet high_fiber_diet high_protien_diet                                                                                             ,3
293,0.9331210191082803,vegetable som tam salad                                                       ,salad       ,"raw papaya, carrot, french bean diamond, cherry tomato, garlic, crush mix chilli, somtam dressing, peanuts (crushed), peanuts                                                                                                                                                                                                                                                                                                                                                                                                                                         ",1,fiber         ,low_fat_diet ketogenic_diet low_sodium_diet gluten_free_diet vegan_diet high_fiber_diet high_protien_diet                                                                               ,1
294,0.9363057324840764,vegetable bruschetta                                                          ,bruschetta  ,"baguette (grilled slices), black olive tapenade, artichoke hearts, lettuce arugula (trummed), tomato confit, fresh basil leaves, mint leaves, zucchini, goat cheese, parmesan cheese shavings, mozzarella buffalo cheese                                                                                                                                                                                                                                                                                                                                              ",1,calcium       ,low_fat_diet ketogenic_diet low_sodium_diet gluten_free_diet vegan_diet high_fiber_diet high_protien_diet                                                                               ,5
295,0.9394904458598726,red wine braised mushroom flatbread                                           ,wine        ,"olive oil, fresh buffalo mozzarella cheese, canned pelati tomatoes (cooked), pizza/flatbread base, mushrooms, red wine, parsley, garlic cloves (halved), salt                                                                                                                                                                                                                                                                                                                                                                                                         ",1,vitamin_c     ,alkaline_diet dash_diet low_fat_diet                                                                                                                                                    ,2
